speech,label,label_id,record_position
あの大震災のとき現場で復旧作業に当たってきたわけでありますが、その後、市会議員になりまして、平成三十年から、復興に寄与したい、百年のまちづくりを実現したいという思いで市長に挑戦させていただいて、今、市長二期目、五年となっております,説明文,2,9
"
今回の意見聴取の主目的と理解しておりますが、防衛力強化に係る財源確保の措置が復興事業に影響を与えるかどうかという点について、被災地の自治体として意見を申し上げさせていただきたいと思います",意見文,3,9
"
まず、結論を申し上げさせていただきます",その他,4,9
"
被災地として大切なことは、必要な復興事業が必要な時期に着実に実施できることです",事実文,0,9
また、そのために必要な裏づけがなされていることも重要です,事実文,0,9
"
これまで、東日本大震災の地震、津波被害、さらには原子力災害からの復興事業については、復興財源の総額が確保され、必要な事業が、一歩ずつではありますが、着実にできてきているものと認識しております",意見文,3,9
"
今後の原子力災害からの復興についても、予算確保も含めて国が前面に立ち、責任を持って事業を行うと政府が発言されており、このように進むものと期待しております",意見文,3,9
"
復興財源の確保についても、引き続き国の責任において確実に確保することをお願いするところでありますが、今回の所得税の措置においても、復興財源の総額を確実に確保する、さらには、加えて、税制改正大綱には、住民の帰還、居住、あるいはＦ―ＲＥＩなど息の長い取組をしっかりと支援できるよう、東日本大震災からの復旧復興に要する財源については引き続き責任を持って確実に確保するとの旨が盛り込まれており、いわゆる復興財源は国で責任を持って確保するものと承知しておるところであります",意見文,3,9
"
次に、こうした発言に至る背景や被災地の現状について、若干御説明させていただきたいと思います",その他,4,9
"
東日本大震災及び東京電力福島第一原子力発電所事故から十二年が経過する中、改めて、関係機関の皆様には、これまで様々な形で南相馬市始め被災地の復興に御尽力いただいていることを、改めて御礼申し上げます",その他,4,9
"
一方で、復興は進んでいるものの、まだまだ途上のところもたくさんあり、かつ、一歩、一つ改善すると、また新たな別の課題も発生するというのが現状でもあります",事実文,0,9
"
若干具体的に申し上げます",その他,4,9
まず、復興が進んだ点、分野ということで申し上げさせていただきます,その他,4,9
"
大前提といたしまして、今回の大震災は、地震、津波、原発被害、こうした大きく三つの分野があります",事実文,0,9
その上で、比較的進んだ分野としては、地震、津波被害からの復興だと捉えております,意見文,3,9
"
今日、お手元に、「南相馬市の現況と発展に向けた取組」という、このような資料をお持ちいたしました",その他,4,9
この七ページに記載されておりますが、南相馬市では、市の面積の一〇％が津波で冠水しました,事実文,0,9
また、地震、津波で、住家の全壊が千二百七十七世帯、全体の五・三％が全壊いたしました,事実文,0,9
また、被害世帯は五千三百世帯を超えておりまして、二二％が地震、津波で被害を受けたという状況です,事実文,0,9
"
こうした地震、津波被災地域については、東日本大震災復興交付金等を活用させていただき、防災集団移転促進事業あるいは災害公営住宅整備事業などが完了し、公共インフラの復旧や住まいの再建など、一定のめどがついた状態と理解しております",事実文,0,9
"
一部、こうした地震、津波で残っている点は、農業再開に関する点などとなっております",事実文,0,9
"
一方で、もう一つの、原子力発電所の事故に係る復興については、全体としてようやく緒についた状況で、また一方で次々と新しい課題も出ている、こんな状況でおります",事実文,0,9
"
原子力事故の状況については、市全体で申しますと、事故後、農地や居住地域の除染やインフラの復旧などが行われ、徐々に住民帰還が進んでおります",事実文,0,9
"
同じく九ページから十ページに人口の推移を記載しておりますので、御覧いただきたいと思います",その他,4,9
震災前七万一千に対して、現在の居住者は約五万七千人となっております,事実文,0,9
"
復興が進捗している、人口が回復しているとも思われますが、実は、構造的に大きな問題が起きております",事実文,0,9
少子高齢化が一気に進んだ点です,事実文,0,9
十ページとかを御覧いただければと思います,その他,4,9
全体的に、この十年間で、国全体から見ると三十年ぐらい少子高齢化が進んだのではないのかなというふうに捉えているところです,意見文,3,9
"
高齢者は帰還が進んで、実は、高齢者の人口は震災前より増えております",事実文,0,9
そうした一方、若い人が戻らないため、生産年齢人口が急激に、大幅に減少し、例えば介護や福祉など労働条件が悪い分野で深刻な人手不足が生じるなど、地域経済や生活関連サービスに支障を来している状況でございます,事実文,0,9
"
また、十六ページにありますが、子供たちや出生数は震災前の半分です",事実文,0,9
このため、市では現在、子育て世代が暮らしやすいまちづくりや、雇用の創出や、移住者増などにより、生産年齢人口回復に努めているところであります,事実文,0,9
"
そして、復興途上、あるいはまだまだこれからだというのが、旧避難指示区域であった小高区等です",事実文,0,9
"
震災前、一万二千八百人おりましたが、現在、新規居住者を含めても三千八百人です",事実文,0,9
高齢化率は五割に達するなど、原発立地地域である双葉郡と同様です,事実文,0,9
あるいは、比較的解除が早い分、二十八年七月に解除しましたが、帰還が早い分、その後新しい課題も次々発生している状況であり、双葉郡のこれからの復興、あるいは、復興状況の先進的なといいますか、一つの指標にもなるのかなというふうに考えているところであります,意見文,3,9
"
いずれにしても、これから本格的な復興段階だと捉えております",その他,4,9
また、市内には、市の面積の六％、二十四平方キロメートルの帰還困難区域も残っております,事実文,0,9
"
こうしたことから、市としては、これからも、例えば環境放射線の測定やモニタリング、これはまだまだ継続が必要です",事実文,0,9
あるいは、帰還はしたんだけれども孤立しがちな高齢者の見守りや生活支援事業、これも必要です,事実文,0,9
また、農業の復興,その他,4,9
農地、圃場の復旧に加えて、野菜や花卉などの園芸作物の振興とか、あるいは農業の担い手育成を行いたいと思っております,意見文,3,9
"
二次産業、三次産業の雇用の場の確保も急務です",意見文,3,9
小高区に産業用地がありませんので、整備が必要だと思っております,意見文,3,9
あるいは、自立・帰還支援雇用創出企業立地補助金あるいは実用化開発等促進事業補助金等による企業の誘致や新規創業者の支援に努めてまいりたいと考えているところであります,意見文,3,9
"
改めて申し上げますが、市民がこの地で生活するためには、まだまだ、様々な復興事業が必要です",意見文,3,9
被災地としては、復興状況に応じた各種事業を着実に実施すること、必要な時期に必要な財源手当てをしていただくことが大変重要であります,意見文,3,9
加えて、これから中長期にわたる対応も必要であり、今後、復興のステージが進むにつれて新たな課題も出てくることが想定されることから、被災地の復興が停滞することのないように、息の長い取組についても、引き続き国で責任を持って財源を確保し、しっかりと支援していただきますことをお願い申し上げまして、意見を終了いたします,意見文,3,9
"
以上です",その他,4,9
,その他,4,9
○井林委員　自民党の井林でございます,その他,4,10
"
今日は、三人の意見陳述者の方々に、こうして貴重な機会をいただいたことを心から御礼を申し上げたいというふうに思っておりますし、また、三人の意見陳述人の皆様それぞれ、実体験に基づいた、また日頃からのライフワークを通じた御意見をいただいたことを心から御礼を申し上げたいというふうに思っております",その他,4,10
"
復興財源の一部を、税率を引き下げて、そして防衛財源に充てさせていただくという措置でございますが、私も、二〇一六年になりますが、環境省の政務官として、この地域の除染に当たらせていただきました",事実文,0,10
当時は、特定復興再生拠点区域に初めて除染をしたり、あと中間貯蔵の建設を始めさせていただいた時期でございまして、地域の皆様方には大変大きな御理解と、そして関係行政機関の皆様方には大きな御支援、そして復興にかける強い思いをお伺いしたところでございます,事実文,0,10
"
今回の復興特別所得税の税率の引下げと復興財源の確保についてでございますが、昨年十二月に決定をいたしました与党税制大綱においては、所得税の措置に当たっては、復興財源の総額を確実に確保して、東日本大震災からの復興復旧に要する財源については、引き続き、責任を持って確実に確保することとしております",事実文,0,10
また、当時、私、政務官をやっていたときも、必要な分の予算については、復興特別所得税の税率から得られる税収以外にも、復興債を発行させていただいて、非常に大きな資金需要について柔軟に対応して、現場で私は取組をさせていただきましたけれども、そのときには、資金不足ということは余り感じずに事業を推進させていただいた記憶がございます,その他,4,10
"
また、これからも、そうした復興事業の執行に必要な財源については、復興債の発行を通じて必要な資金調達を行うということ、これは与党としては一貫して変わらない方針でございます",事実文,0,10
"
ただ、被災地の皆様方からのお話をお伺いをすると、やはりその点について大変大きな不安やまた御懸念の声が聞かれるということでございますが、ここにつきまして、今私どもが申し上げた、今の復興事業スキームはしっかりやらせていただく、事業費についても責任を持って用意をさせていただくということを御説明させていただいているんですが、さらに、被災地の皆様方の懸念、これを払拭するためには、私たちはどのような努力を政治の場が被災地の皆様方にしていくべきかということを、三人の意見陳述人の皆様にお伺いをさせていただきたいと思います",説明文,2,10
よろしくお願いいたします,その他,4,10
,その他,4,10
○鈴木浩君　今御説明があったんですけれども、当初から私たちが問題意識を持ったのは、この防衛力増強に対して復興予算を流用するという側面が我々には説明されてきました,説明文,2,11
今の御説明のように、復興予算は確実に確保するということの意味が私たち福島県民には十分理解されていないと思います,意見文,3,11
"
それと同時に、私たちはやはり、門馬市長からもお話があったように、あるいは大土さんからもあったように、この十二年たって、特に、原発災害が収まったというふうに思っている人たちはほとんどいないんです",説明文,2,11
まして、私は先ほど三つの課題を申し上げました,その他,4,11
原発事故の収束と廃炉、それから地域社会と地域経済の再生、それからなりわい、生活の再建,その他,4,11
この最後の、避難先で生活している人たちの生活再建、なりわい再建はどのように進んでいるか、皆さんどのくらい御理解いただいているんでしょうか,質問文,1,11
ほとんど今お手上げ状態なんです,その他,4,11
"
やはり、原発被災地、特に、避難指示を解除されたとしても、ふるさとに戻れない人たちがまだ大半なんですよね",事実文,0,11
戻るためには何をしたらいいのか,質問文,1,11
戻るためには大変な時間がかかるので、その間、避難先での生活維持、その上での食いぶちをどう確保するかというようなシナリオは描けていないんです,説明文,2,11
賠償金でいいじゃないかという話がいじめのように聞かれることがあるんですけれども、なかなかそれだけでは生活再建ができないということなんですね,説明文,2,11
"
私は、あの原発災害当初から、一つのアイデアなんですけれども、ふるさと住宅というのを、被災地の避難指示解除された地域にふるさと住宅というのを百戸、二百戸造って、避難先から一週間、十日間、一か月滞在をして、ふるさとの状況あるいは自宅の状況を観察しながら、戻れるか戻れないか、あるいは一緒に避難した人たちと会えることができるかどうかということを徐々に徐々に確認し合いながら帰還をするという選択肢が実は有効になってくると思っています",意見文,3,11
"
その時間的なスケジュール感、プランニングがほとんどできていない",その他,4,11
除染をする、避難指示解除、即帰還というのがこれまでの、単線型と我々は呼んでいるシナリオなんです,説明文,2,11
除染をしたから、すぐ帰れない、この帰れない間をどうするかという対策がほとんど練れていないということがあって、私が先ほど御説明いただいた復興予算、復興財源の確保ということと、この復興財源を流用するということが、一緒にはちょっと、なかなか理解できないというのが今の気持ちです,意見文,3,11
,その他,4,11
○末松委員　立憲民主党の末松義規でございます,その他,4,12
"
先ほどから本当に率直な御意見を賜り、本当にありがとうございました",その他,4,12
また、それぞれの御専門の立場から、御専門の分野で、しっかり福島県を含めた被災地の立場を代表して意見陳述をされたということで、心から私は敬意を表させていただきます,その他,4,12
"
私自身は、三・一一が起こったときに、実はその一週間後に、宮城県の緊急現地対策本部長として着任をしまして、当時、内閣府の副大臣をやっていましたけれども、そこで宮城県の県庁に陣取って、数か月間ずっと宮城県の復旧復興に携わっておりました",事実文,0,12
そこで様々な悲惨な状況とかお困りの皆様のお声をずっと聞いてきて、そして、その後実は、総理官邸の中で、野田内閣の中で総理補佐官として、三・一一担当ということでやらせていただきました,事実文,0,12
その後、その経験を生かして初代復興副大臣をさせていただき、そしてずっと復興に関わってきたわけですけれども、さらに、最後に、復興特別委員長という立場でそこに携わって、ずっと復興に携わってきた関係で、本当に、皆様のお苦しみ、よく理解をしていると自分では思っております,意見文,3,12
"
そこで、元々民主党時代に、大震災の復興のための復興税というのをつくって、そして、復興にできるだけ支障のないような財源措置をやってきたわけでございます",事実文,0,12
それが、今回の、与党の、今の四十三兆円の防衛費との関連で復興税が防衛費に流用されるということに対して、皆さん、それは理解できないというお話がございましたけれども、私ども立憲民主党の方も、全くそこは理解できない,意見文,3,12
なぜ復興の方にそれをリンクさせるのかということを思って、国会のことを言う時間は余りありませんけれども、少なくとも被災地の方々のお声を聞くべきではないかということで、地方公聴会をずっと主張してまいりました,意見文,3,12
"
残念ながら、それが実現できずに、与党の決めた中で、こういった委員派遣という立場",意見文,3,12
ですから、本当に、地方公聴会であれば、皆様、参考人というお立場なんですけれども、意見陳述者という形になっている,事実文,0,12
そこは私は残念でなりません,意見文,3,12
"
ただ、これについて、今は、被災地の皆様のお声を今日はお聞きするということでございましたので、そこは、国会での徹底抗戦という、この防衛財源確保法徹底抗戦という立場とともに、地方のまさしく被災地の皆様の御意見をお聞きしたいと思っております",意見文,3,12
"
まず、お三方それぞれの立場からおっしゃられましたけれども、大土さんにお聞きするんですけれども、大土さんがおっしゃったように、非常に悲しいニュースだと受け止めたということでございますけれども、大土さんの周りの方々も同じような御意見が支配的なのかどうか、そこについてお聞きをし、特に、大土さんの場合は、コミュニティー、本当に、一度非常に大震災で傷ついたお心を復活するための御活動をされていたということで、そこについて、心の復興というか、新たな復興のために、どういった問題で、それにはお金が要ると思うんですけれども、そういったことをどういうふうに考えておられるか、まずお聞きしたいと思います",質問文,1,12
,その他,4,12
○住吉委員　日本維新の会の住吉寛紀でございます,その他,4,13
"
本日は、本当にお忙しい中、大土様、鈴木様、また門馬様、お越しいただきまして、ありがとうございます",その他,4,13
また、先ほどからるるある御意見、また、これまで復興に御尽力されてきたことに対して心より敬意を表したいと思います,その他,4,13
"
また、私も、阪神大震災を神戸で経験したこともあり、このように、皆様、多くの方が携わって、こうやって復興が成し遂げられている",その他,4,13
まだまだ神戸も、もちろん東北もまだまだ道半ばなところはありますが、こういった多くの方が携わっていることに改めて気づきましたし、このように場をいただけたことに感謝したいと思います,その他,4,13
"
今回、防衛費の増額の財源確保法に関する、地方公聴会に準ずる委員派遣ということでございます",その他,4,13
"
我々日本維新の会は、今日本を取り巻く環境、これを鑑みて、防衛費の増額自体には賛同しております",意見文,3,13
しかし、やはり、安易に国民に負担を求める、こういうやり方には異を唱えているところでございます,意見文,3,13
"
防衛費増額の四兆円分のうちの四分の三は何とかして、そして残りの四分の一の一兆円分、これはたばこ税、法人税、そして復興特別所得税から賄う方針になっております",意見文,3,13
"
大土様も先ほど、復興特別所得税が防衛費になる、なぜ復興特別所得税なのか、これが選ばれてしまったのか、福島人として、被災者、また支援者の立場から非常に悲しいというお言葉がございました",事実文,0,13
まさにそうだと思います,その他,4,13
我々も、なぜ例えばたばこ税なのか、なぜ法人税なのか、そして、なぜ復興特別所得税なのか、全く同じ気持ちでございます,意見文,3,13
"
少しその観点から鈴木様と門馬様にお聞きしたいのですが、復興特別所得税、ここから防衛費の財源に捻出される、これを聞いて率直な感想をお聞かせ願いたいと思います",質問文,1,13
特に門馬市長は、市議会の反応であったり、また近隣の自治体の首長さんとか、そういったところもどういう感想を持っているのか、お聞かせいただければと思います,質問文,1,13
,その他,4,13
○鈴木浩君　御質問ありがとうございます,その他,4,14
"
まず、私自身の意見を述べる前に、地元のマスメディアが、実は昨年の十二月にアンケート調査を行っています",事実文,0,14
福島民報社と福島テレビが共同で行ったものですけれども、要するに、特別所得税の徴収期限を延長して、その一部を防衛費増額に充てるという方針を示したけれども、これをどう受け止めるかというアンケートをやっているんです,事実文,0,14
そこでは、全く納得できないが三二・五％、余り納得できない二九・〇％、合計で六一・五％の方がそれは納得できないと言っています,事実文,0,14
納得できる、ある程度納得できるというのが合計で三四・九％です,事実文,0,14
"
いずれにしても、まだ法案の詳細が、詳細に説明されていない段階での県民の理解ですが、多くの人たちが、復興の途上にあるということの中で、そういう意識の中で、こういう財源を流用することについての不安が吐露されているものと私は考えています",意見文,3,14
"
そういう意味で、今回の防衛費の話は、今、防衛費がある程度増額することはやむを得ないという御発言だったんですけれども、私は、日本のこれまでの防衛に対する考え方、平和に対する考え方と今回の決定というのが大きく異なっているような感じがいたします",意見文,3,14
"
というのは、今の首相が、Ｇ７以降に動きが激しくなっているのが、ＮＡＴＯの世界規模化",その他,4,14
ＮＡＴＯはヨーロッパ、アメリカの枠組みだったものを、日本でもそれを位置づけようとしているので、ＮＡＴＯの要するに戦略、いろいろな訓練に日本も何かで参加しておられます,事実文,0,14
"
というような格好で、私は、結局は、この緊張緩和のために抑止力を高めていくという方向にどんどん行かないといけない、それは天井はあるんだろうか、天井がない中で抑止力の競争をやって、そのことが国民の相対的窮乏化を僕は招くというふうに思っています",意見文,3,14
抑止力をどこまでやることで平和がどうやって実現できるのか、その道筋を国は示すべきだ、こんなふうに思っています,意見文,3,14
,その他,4,14
○大土雅宏君　ありがとうございます,その他,4,15
○稲津委員　ありがとうございました,その他,4,16
"
大土陳述人にお伺いをしたいと思います",その他,4,16
"
冒頭の意見陳述の中で、いわゆる復興特別所得税をなぜ使うのか、一市民としては理解に苦しむというお話がありました",事実文,0,16
それで、同時に、予備予算から出されるのであればというようなお話を耳にしたような気がいたしているんですけれども、まずお聞きしたいのは、今回の防衛力の強化、これについての基本的なお考えと、それから、そもそも今回のこの法の中では、歳出改革、それから税外収入、しっかりこれを使う前提の上で、その上での復興特別所得税のお話が出てきております,質問文,1,16
したがいまして、この歳出改革、税外収入についてのお考えも併せてお聞きしたいと思います,質問文,1,16
"
それから、ちょっともう時間がありませんので、最後に、これまで大変な復旧復興支援、被災者支援を重ねてこられたことに心から敬意を表したいと思います",その他,4,16
先ほどの御意見の中で、やはり被災地も十年たって、十年年いったという話があって、なるほどなと思っておりました,意見文,3,16
日本全体では、これから更に高齢化、人口減少が進んでいきます,事実文,0,16
一方では、様々な今後の発生が予想されるような大きな災害も刻々と近づいているような気がいたします,その他,4,16
そういう中にあってのそうしたボランティア等の支援活動の今後の方向性について、お考えがあればお聞かせいただきたいと思います,質問文,1,16
,その他,4,16
○大土雅宏君　ありがとうございます,その他,4,17
"
復興予算の財源をというのが、多分ほかの話の財源が初めにあって、それでというふうな話のニュースより、何か防衛力強化というので、復興予算イコール、そこのところから流用してしまう、流出してしまうというような感じのニュースが、多分自分の聞いたのが、そっちの方が早かったような気がするんですね",意見文,3,17
ほかの予算案があって、その予算から防衛力強化しようというふうな話じゃなかったような気がしたので、そこがやはり、復興予算というのが過敏になってしまう、福島人としてというところが一番かなというのと,意見文,3,17
"
あと、実際のところ、個人的に、種子島の、馬毛島に基地を造っている感じなんでしたか、今",その他,4,17
だったりとか、奄美大島に自衛隊の基地ができていたりとか、やはりそういうのを見ると、あ、刻一刻と迫っているのかなという感じもします,意見文,3,17
なぜかというと、やはりウクライナの、車を提供したりとか、はたから見たらどうなんだ、これは戦争に加担していないのかなというような、意識として,その他,4,17
やはり、北朝鮮からミサイルが飛んできたりとか、東北地区はよくアラートが鳴るので、なので、それを聞いていると、日本も防衛力というところは理解はしたいと思います,意見文,3,17
理解はしようとしています,その他,4,17
でも、やはり復興予算のという話が前提に出たので、どうしても何か、寂しいな、そこから取らないと駄目なのかなと思ったのが本音です,意見文,3,17
"
それと、自分たちが、今後、災害が起きてくるというので、東日本大震災から熊本地震までの支援の中、それ以降は毎年全国で二か所、三か所の災害が起きているんですね",事実文,0,17
そのたびに、七月、八月、九月、十月、十一月はほぼ福島にいなく、被災地に行って、そこのところで長期支援としてというので支援の形づくりをしているんですけれども、やはり被災地支援をしている人たちだから、ＮＰＯだったりとか、個人、団体だったりとかという人たちの横のつながりってすごい、今どこどこに入っているというのが、ＳＮＳだったりとかでよく見えてくるので,事実文,0,17
"
何かそういう、復興庁なのか、災害対策なのか、そういう方たちとこういうミーティングをする場ができれば、次の災害があったときに、ここの団体は炊き出しが得意よ、ここの団体は家屋再生が得意よというので",その他,4,17
今、自分のところの団体で進めているのは、お坊さんの宗派と全国九か所で炊き出し講習会をしたりとかというところの取組もしていたりとか、ＪＣの方々とそういう講演活動をしていたりとかしているので,事実文,0,17
"
なので、横のつながり、人のつながりというのが一番自分たちが大事にしてきたところなので、そこの強化をしていきたいなというところが、今後につなげる災害の備えとして、自分たちは自分たちのできる範囲内でやっていきたいと思っております",意見文,3,17
,その他,4,17
○大土雅宏君　ありがとうございます,その他,4,18
"
自分たちの場合だと、災害時の物資を集めると届けると炊き出しがメインになってというので、今回、水害が起きている感じなんですけれども、その際に関しては、今、避難所が、長期的な避難所が今のところ見当たらない形で、在宅避難の方たちが多いというので、自分たちの団体は今回動いていない形なんですよね",事実文,0,18
"
今現在動いているのは、日本財団の直轄の、つながりのあるところの泥出しだったりとか、解体するところだったりとか、修繕するまでの、途中までやるところの支援団体だったりとか、石巻のレスキュー、カーサポート、カーシェアサポートの方々が動いていたりとか、石川の方にピースボートだったりとかオープンジャパンだったりとかという、東北だったり、全国だったりとかというところの支援団体が、今、いろいろなところに、各地に行っているんですよね",事実文,0,18
その支援団体の、言えば集約した話のできる場を、できれば欲しいなと,意見文,3,18
"
実際のところ、自分たちの団体とかは、言えば仲間たちの募金で活動費は捻出している形なので、助成金とかをいただいたりとかという形ではないんですね",説明文,2,18
なぜかというと、ボランティアに来る仲間たちが無償で動いているのに自分たちは月給をもらってというところで、できない,説明文,2,18
やればいいんですよ、やればいいんですけれどもできないというところがあったので、なぜかというと、やはり、給料をもらいながら、自分が、自分も被災者というのが大きいと思います,説明文,2,18
だから、一緒に、共に同じ思いで支援をしたい,意見文,3,18
"
なので、お互いさまとおかげさまというので、たくさんの被災地に足を運ばせてもらっているのも、あのとき熊本の人たちに助けてもらった、あのとき新潟の人に助けてもらった",意見文,3,18
なので、阪神、神戸の人が、自分たちが支援に入っているところに来て、大土君、お兄ちゃん、大丈夫だ、俺らも前を向けたからといって背中をぽんぽんと押して被災地から帰っていってくれたというのがあるので,その他,4,18
"
なので、今回、防衛費、被災地の復興予算のというので、自分たちがいろいろな被災地に足を運べるのは、あのとき助けていただいた皆さんの気持ちがあるので足を運べるというのが一番あるので、なので、今回のも、防衛費としてというところも、復興予算は、自分たちだけの復興予算じゃなくて、皆さんのお力をかりての復興予算だと思っているので、だからこそ、自分たちがつなげていくためには、やはりここのところでちゃんと自分たちの意思を表現するというのと",意見文,3,18
"
あと、自分たちが活動を続けるために必要なこととしては、こういう話合いの場に少しでも足を運ばせてもらうということが一番、今どうやって支援を続けているかということを聞かれることが一番多い質問なので",その他,4,18
"
なので、そんなことを上に上げるというか、そういう会議ができれば一番いいかなというので、今までの経験を含めた上での物資の集め方だったりとか、炊き出しの仕方だったり、炊き出しのマッチングの仕方というので、災害時、一番大事なのが、情報と、鮮度のある、今その現場で必要とされているものというところのスピード感だったりすると思うので、そんなことを本だったりとか資料にまとめさせてもらっているので、後で、お時間のある方は目を通していただければなと思っております",その他,4,18
"
なので、この支えてもらった御縁を自分はつなぐべきかなと思って、福島人が被災地に足を運ばせてもらっています",その他,4,18
○稲津委員　ありがとうございました,その他,4,19
"
大土陳述人にお伺いをしたいと思います",その他,4,19
"
冒頭の意見陳述の中で、いわゆる復興特別所得税をなぜ使うのか、一市民としては理解に苦しむというお話がありました",事実文,0,19
それで、同時に、予備予算から出されるのであればというようなお話を耳にしたような気がいたしているんですけれども、まずお聞きしたいのは、今回の防衛力の強化、これについての基本的なお考えと、それから、そもそも今回のこの法の中では、歳出改革、それから税外収入、しっかりこれを使う前提の上で、その上での復興特別所得税のお話が出てきております,事実文,0,19
したがいまして、この歳出改革、税外収入についてのお考えも併せてお聞きしたいと思います,質問文,1,19
"
それから、ちょっともう時間がありませんので、最後に、これまで大変な復旧復興支援、被災者支援を重ねてこられたことに心から敬意を表したいと思います",その他,4,19
先ほどの御意見の中で、やはり被災地も十年たって、十年年いったという話があって、なるほどなと思っておりました,その他,4,19
日本全体では、これから更に高齢化、人口減少が進んでいきます,事実文,0,19
一方では、様々な今後の発生が予想されるような大きな災害も刻々と近づいているような気がいたします,意見文,3,19
そういう中にあってのそうしたボランティア等の支援活動の今後の方向性について、お考えがあればお聞かせいただきたいと思います,説明文,2,19
○大土雅宏君　ありがとうございます,その他,4,20
"
復興予算の財源をというのが、多分ほかの話の財源が初めにあって、それでというふうな話のニュースより、何か防衛力強化というので、復興予算イコール、そこのところから流用してしまう、流出してしまうというような感じのニュースが、多分自分の聞いたのが、そっちの方が早かったような気がするんですね",意見文,3,20
ほかの予算案があって、その予算から防衛力強化しようというふうな話じゃなかったような気がしたので、そこがやはり、復興予算というのが過敏になってしまう、福島人としてというところが一番かなというのと,意見文,3,20
"
あと、実際のところ、個人的に、種子島の、馬毛島に基地を造っている感じなんでしたか、今",その他,4,20
だったりとか、奄美大島に自衛隊の基地ができていたりとか、やはりそういうのを見ると、あ、刻一刻と迫っているのかなという感じもします,意見文,3,20
なぜかというと、やはりウクライナの、車を提供したりとか、はたから見たらどうなんだ、これは戦争に加担していないのかなというような、意識として,意見文,3,20
やはり、北朝鮮からミサイルが飛んできたりとか、東北地区はよくアラートが鳴るので、なので、それを聞いていると、日本も防衛力というところは理解はしたいと思います,意見文,3,20
理解はしようとしています,意見文,3,20
でも、やはり復興予算のという話が前提に出たので、どうしても何か、寂しいな、そこから取らないと駄目なのかなと思ったのが本音です,意見文,3,20
"
それと、自分たちが、今後、災害が起きてくるというので、東日本大震災から熊本地震までの支援の中、それ以降は毎年全国で二か所、三か所の災害が起きているんですね",事実文,0,20
そのたびに、七月、八月、九月、十月、十一月はほぼ福島にいなく、被災地に行って、そこのところで長期支援としてというので支援の形づくりをしているんですけれども、やはり被災地支援をしている人たちだから、ＮＰＯだったりとか、個人、団体だったりとかという人たちの横のつながりってすごい、今どこどこに入っているというのが、ＳＮＳだったりとかでよく見えてくるので,説明文,2,20
"
何かそういう、復興庁なのか、災害対策なのか、そういう方たちとこういうミーティングをする場ができれば、次の災害があったときに、ここの団体は炊き出しが得意よ、ここの団体は家屋再生が得意よというので",その他,4,20
今、自分のところの団体で進めているのは、お坊さんの宗派と全国九か所で炊き出し講習会をしたりとかというところの取組もしていたりとか、ＪＣの方々とそういう講演活動をしていたりとかしているので,事実文,0,20
"
なので、横のつながり、人のつながりというのが一番自分たちが大事にしてきたところなので、そこの強化をしていきたいなというところが、今後につなげる災害の備えとして、自分たちは自分たちのできる範囲内でやっていきたいと思っております",意見文,3,20
○前原委員　それぞれのお立場からの御発言、ありがとうございました,その他,4,21
"
私どもの意見を申し上げれば、復興は途上であり、そして、この程度の予算であれば歳出の見直しとか、我々は、様々な基金の運用益をアップするとか、いろいろな提案もさせていただいております",意見文,3,21
二千億円程度のものであれば、復興予算をわざわざ剥ぎ取って、そして防衛予算に流用するということは、これは、私は、あってはならないし、もっといい知恵を働かせるべきではなかったかということを、半分怒りを持って感ずるぐらいであります,意見文,3,21
"
その意味におきましては、この復興予算を半分程度もぎ取って、そして総額は確保すると言ったって、今すぐやらなきゃいけないことの予算が半分程度になって、そして、それがまだ先に延ばして、総額は確保されますよと言っても、どんどんどんどん高齢化が進み、少子化が進み、そして帰宅困難者というものが戻ってこない、そして地域が疲弊をする",意見文,3,21
待ったなしの状況において、今、財源があった方がいいのではないかということは、私の意見として申し上げておきたいというふうに思っております,意見文,3,21
"
まさに、半分予算を防衛予算に召し上げるということも含めて、私は、この十二年たって、東日本大震災、そして福島の原発事故の風化が進んでいるんじゃないかと思います",意見文,3,21
政府自らこの復興予算を半分程度防衛費に流用するということが、政府自らが風化をむしろ促進しているというか是認しているんじゃないかというふうに思いますけれども,意見文,3,21
"
こういった風化に対する危機感を私は持っているわけでありますが、それぞれの御意見を伺いたいのと同時に、では、今、国が風化させずに、皆様方がそれぞれのお立場で御活動されていて、今これが必要だ、何とかこれについてはもっと国が力を入れてもらいたいということがあれば、それぞれのお立場で御意見をいただければありがたいと思います",意見文,3,21
○田村（貴）委員　日本共産党の田村貴昭です,その他,4,22
"
三人の意見陳述者の方、今日はありがとうございます",その他,4,22
"
復興予算を防衛費に使うことについてお伺いします",質問文,1,22
"
門馬陳述人とそれから大土陳述人にまずお伺いします",質問文,1,22
"
私も、これは岸田総理含めて、何回も質問してまいりました",説明文,2,22
岸田総理は、復興事業に影響を及ぼすことはない、そして、国民の理解が得られるよう丁寧に説明していくというふうに答弁されました,事実文,0,22
"
しかし、例えば、五月の共同通信の世論調査でも、復興財源を使うことに反対が七三％に上っています",事実文,0,22
そして、防衛財源で増税を支持しない人に聞くと、今以上の税負担に国民が耐えられない、そういう方が四八％だったということであります,事実文,0,22
"
いろいろな理由があると思うんですけれども、軍拡そのものが反対だという方もおられるでしょう",意見文,3,22
そして、防衛財源に使うことは筋違いだというふうにお考えの方もおられると思うんです,意見文,3,22
大事なのは、被災地においても、あるいは国民全体においても理解がないということですね,意見文,3,22
